category	severity	effort	verified	cluster	file	line	summary	evidence	upstreamModule
SEMANTIC_RISK	low	small	Y		Sources/EChartsKit/component/tooltip/tooltipMarkup.swift	594	A visual-style color stored as ZRenderKit.ZRColor (e.g. gradient) is not matched by convertToColorStringLoose and falls through to 'transparent', collapsing the tooltip color swatch.	Live path: seriesFormatTooltip.swift:52 calls retrieveVisualColorForTooltipMarker→convertToColorStringLoose. It casts v as? String then v as? EChartsKit.ZRColor (util/types.swift:177). Visual style colors from the option (style.swift getStyle) are stored as plain Strings or gradient/pattern [String:Any] dicts, NOT EChartsKit.ZRColor enum cases. So a gradient/pattern itemStyle color misses both casts and returns 'transparent', whereas format.convertToColorString (format.swift:412) would return the gradient's first-stop color. Confirmed, but cosmetic and gradient-only → low.	
SEMANTIC_RISK	low	small	Y		Sources/EChartsKit/component/visualMap/ContinuousModel.swift	269	Force-unwrap of getDataDimensionIndex(data) (base returns DimensionIndex?) 'because upstream treats it as always-present' — a nil dimension index would crash with SIGTRAP instead of the JS pass-through.	Confirmed: VisualMapModel.getDataDimensionIndex (VisualMapModel.swift:444) returns DimensionIndex?; line 271 force-unwraps it in findTargetDataIndices' data.each. A nil dimension index would SIGTRAP instead of JS pass-through. Live only on visualMap range-select over a targeted series; a resolvable dimension is the norm, so crash risk is an edge case (low).	
SEMANTIC_RISK	low	small	Y		Sources/EChartsKit/component/visualMap/PiecewiseModel.swift	971	JS Number.prototype.toFixed rounding approximated with %.*f (round-half-away vs banker's), a latent numeric divergence in the precision auto-adaption loop.	"jsToFixedNumber uses String(format:""%.*f"") which rounds half-to-even (C printf), vs JS toFixed's implementation-defined near-half-away. Genuine latent divergence but confined to the precision auto-adaption loop (line 608, picks 0-5 display decimals for splitNumber pieces); splitStep is a computed division that virtually never lands on an exact representable half, so no observed divergence -> low."	
SEMANTIC_RISK	low	small	Y		Sources/EChartsKit/component/visualMap/visualMapPreprocessor.swift	34	Value-type writeback deviation: a single-object visualMap is normalized to a one-element array and written back to option['visualMap'], whereas upstream keeps it a single object mutated by reference — a real option-tree shape divergence (comment argues idempotent re-normalization makes it safe).	"Confirmed writeback at line 109 `option[""visualMap""] = visualMapArr`. Upstream does NOT reassign option.visualMap when it started as a single object (it mutates the shared object by reference); the port always writes back the normalized ARRAY, so a single-object visualMap becomes a one-element array in the option tree — a real shape divergence observable via getOption(). Downstream visualMap model creation iterates array-or-object, so rendering is unaffected; hence low, not medium/high."	
SEMANTIC_RISK	low	small	Y		Sources/EChartsKit/coord/CoordinateSystem.swift	381	isGeoLikeCoordSys replaces upstream's `!!coordSys.getViewRect` method-existence check with `getViewRect() != nil`; a coord system that implements getViewRect but legitimately returns nil would be misclassified as non-geo (existence vs return-value divergence).	Confirmed divergence: upstream `!!coordSys.getViewRect` tests method existence; the Swift port at line 386 tests `getViewRect() != nil` (return value). A geo coordSys that implements getViewRect but returns nil at call time would be misclassified as non-geo. Low severity: geo view rects are populated at render time when isGeoLikeCoordSys is consulted (heatmap etc.), so nil is an unlikely edge case.	
SEMANTIC_RISK	low	small	Y		Sources/EChartsKit/coord/axisStatistics.swift	488	Force-unwrap of seriesModel.ecModel! where Model.ecModel is Optional; a nil ecModel during association crashes instead of upstream's optimistic non-null access.	Model.swift:74 confirms 'public var ecModel: GlobalModel?' (Optional); line 489 does seriesModel.ecModel! force-unwrap. A nil ecModel would SIGTRAP vs upstream's optimistic non-null. However associateSeriesWithAxis runs during CoordinateSystem.create where series models are always attached to a GlobalModel, so nil is not reachable on any exercised path. Latent force-unwrap; demote to low severity (faithful optimistic unwrap, no known reachable crash).	
SEMANTIC_RISK	low	small	Y		Sources/EChartsKit/coord/calendar/Calendar.swift	206	getRect() returns non-optional LayoutRect, which does not witness the optional CoordinateSystemMaster.getRect(): RectLike? requirement, so protocol-typed holders hit the nil default (the recurring protocol-witness trap).	The non-witnessing fact is REAL: I compiled a minimal repro (protocol getRect()->RectLike? vs class getRect()->BoundingRect) and swiftc rejected it as non-conforming ('candidate has non-matching type () -> BoundingRect'). CoordinateSystem.swift:147 declares func getRect()->RectLike? with a nil default at :168; LayoutRect==BoundingRect (cartesianAxisHelper.swift:273), BoundingRect: RectLike. So Calendar.getRect()->LayoutRect does NOT witness. BUT no live protocol-typed caller exists: calendarPrepareCustom(_ coordSys: Calendar) (calendarPrepareCustom.swift:36-38) and HeatmapView._renderOnCalendar (as? Calendar, HeatmapView.swift:177,201) both hold the concrete Calendar type and get the real rect. Latent trap, not currently exercised; mirrors Single/Grid.getRect. Severity low.	
SEMANTIC_RISK	low	small	Y		Sources/EChartsKit/coord/calendar/Calendar.swift	434	pointToData returns Double.nan when the date is null, diverging from upstream's `date && date.time` null; NaN compares false to everything so downstream guards may behave differently than a null check.	pointToData (line 436-441) returns Double.nan when pointToDate(point) is nil, whereas upstream 'date && date.time' yields null. Reaches convertFromPixel (line 559-567). Genuine null-vs-NaN divergence, but only in the edge case where a pixel falls outside the calendar range (pointToDate returns nil via _getDateByWeeksAndDay out-of-range guard). Edge-case cosmetic difference, low severity.	
SEMANTIC_RISK	low	na	Y		Sources/EChartsKit/coord/cartesian/Grid.swift	207	Grid.getRect() returns concrete LayoutRect but the CoordinateSystemMaster requirement returns RectLike? with a nil default; viewed through the protocol it may resolve to the nil default (protocol-witness trap), breaking axisPointer-style callers.	Confirmed the witness gap: CoordinateSystem.swift:147 requires `func getRect() -> RectLike?` with default `{ nil }` (line 168); Grid.getRect() returns concrete LayoutRect so does NOT witness it. HOWEVER every live caller works around it by downcasting to concrete: barGrid.swift:543 `(cartesian.master as! Grid).getRect()` (with an explicit comment), EChartsView:743, cartesian2dPrepareCustom:73, CartesianAxisView:184. One protocol-dispatch site (SliderZoomView:695 `coordinateSystem?.getRect()`) could hit the nil default. Real latent trap, systematically mitigated. Low severity.	
SEMANTIC_RISK	low	na	Y		Sources/EChartsKit/coord/cartesian/Grid.swift	442	convertFromPixel erases the upstream number|number[] input to [Double]; the single-axis branch reads value.first as the scalar proxy, so a scalar caller must wrap it in a 1-element array — a contract divergence.	Confirmed: convertFromPixel signature erases number|number[] to [Double]; single-axis branch reads `value.first ?? .nan` (line 454). A scalar caller must wrap in a 1-element array. Real contract divergence from upstream, but it is an internal API honored by callers; incorrect only if a caller forgets to wrap. Low severity.	
SEMANTIC_RISK	low	na	Y		Sources/EChartsKit/coord/cartesian/Grid.swift	699	upstream throws Error('Grid not found'); port logs and continues, then proceeds with a nil gridModel/grid (divergent control flow that can surface a nil coordinate system downstream).	Confirmed divergence: upstream throws Error('Grid not found'); port logs (line 700) and continues, then proceeds with nil gridModel -> grid nil -> returns nil coordinate system. Note the log is inside `if __DEV__` (line 697), so a release build neither throws nor logs. This is a misconfiguration error path (missing grid); the nil-coordsys outcome is degenerate either way. Low severity.	
SEMANTIC_RISK	low	na	Y		Sources/EChartsKit/coord/cartesian/Grid.swift	705	upstream throws Error('xAxis and yAxis must use the same grid'); port only logs and continues with mismatched axes.	Confirmed: upstream throws Error('xAxis and yAxis must use the same grid'); port only log.error and continues with mismatched axes. Also inside the `if __DEV__` block, so release builds are silent. Misconfiguration guard only; low severity.	
SEMANTIC_RISK	low	small	Y		Sources/EChartsKit/coord/cartesian/cartesianAxisHelper.swift	180	upstream `throw new Error(axis not found)` surfaced as fatalError (no throwing signature) in the __DEV__ branch — a recoverable throw becomes an unrecoverable trap.	__DEV__ = true (log.swift:33) so this branch IS live, and fatalError aborts the process where upstream throws a (typically uncaught) Error. But it only fires on genuine axis-not-found misconfiguration - the same trigger upstream errors on. Real crash-vs-exception divergence, gated to misconfig -> low.	
SEMANTIC_RISK	low	small	Y		Sources/EChartsKit/coord/geo/Region.swift	349	cloneShallow sets `_transformToDisabled=true` to emulate upstream `transformTo = null`, but transformTo() (L302) never reads the flag, so the 'avoid to be called' protection is not enforced — a cloned region can still be re-transformed.	grep confirms _transformToDisabled only written (351) and declared (356); transformTo() (302) never reads it. Upstream's `transformTo = null` guard is not enforced -> a cloned region CAN be re-transformed. Latent: only matters if transformTo is invoked on a cloneShallow result; low impact.	
SEMANTIC_RISK	low	small	Y		Sources/EChartsKit/coord/geo/Region.swift	355	`_transformToDisabled` is declared and written but never read anywhere; the guard replacing upstream `transformTo = null` is dead code.	Confirmed dead: `grep _transformToDisabled` shows one write (351) + one decl (356), zero reads. The flag replacing upstream `transformTo=null` never gates anything.	
SEMANTIC_RISK	low	small	Y		Sources/EChartsKit/coord/geo/geoSourceManager.swift	141	Deliberate null-handling divergence: upstream `load` returns undefined for an unregistered map (callers crash on unchecked deref), but the Swift port returns a NON-optional EMPTY GeoResourceLoadResult after a dev-only log, so a missing map silently yields an empty geo instead of the upstream crash/error path.	Read load() lines 146-169: on unregistered map, guard-let logs a dev-only error then returns a NON-optional GeoResourceLoadResult with empty boundingRect/regions/regionsMap, whereas upstream returns undefined and callers crash on unchecked deref (Geo ctor source.regions). Real deliberate divergence: missing map -> silent empty geo instead of crash. Classification accurate. Severity low, not high — this fires only on a misconfiguration (map never registered), never on valid data; both outcomes are 'broken', the port merely fails soft (empty render) rather than crashing. No wrong rendering of valid input.	
SEMANTIC_RISK	low	small	Y		Sources/EChartsKit/coord/matrix/Matrix.swift	175	getRect() returns non-optional LayoutRect and does not witness CoordinateSystemMaster.getRect()->RectLike?; protocol-typed access hits the nil default (protocol-witness trap).	Witness gap is real (same repro as Parallel: non-optional LayoutRect does not witness getRect()->RectLike?). BUT dormant: matrixPrepareCustom takes concrete `Matrix` (line 35) and MatrixView casts `matrixModel.coordinateSystem as! Matrix` (line 142) before calling getRect(). No protocol-typed getRect() reaches Matrix. Latent, no current impact.	
