bucket	swift	ts	prev_status	status	coverage	priority	n_fixed	n_remaining	n_new	fixed	remaining	newGaps	notes
B	Sources/EChartsKit/chart/bar/BarSeries.swift	echarts/src/chart/bar/BarSeries.ts	parity	parity	100	none	0	0	0				The edit is a real fix, verified: `__preparePipelineContext` is now `open override` against the base slot at model/Series.swift:846 (identical signature `(ChartView, PipelinePick) -> PipelineContext`, so no protocol-witness/narrowing trap), and core/Scheduler.swift:310 calls it unconditionally in updateStreamModes — so bar's `progressiveRender -> large = true` promotion is now actually reached, where the old comment correctly said it was unreachable. Everything else matches upstream 1:1 (getInitialData with createInvertedIndices, getProgressive, brushSelector -> selectors.rect(item layout), full defaultOption). Only cosmetic divergence: `select.itemStyle.borderColor` is the inlined literal '#3c3c41' rather than `tokens.color.primary` — value-identical to upstream tokens.ts:140/172 today, but it will not follow a token/theme override.
B	Sources/EChartsKit/chart/bar/LargeBarPath.swift	echarts/src/chart/bar/BarView.ts (LargePath / createLarge / largePathUpdateDataIndex / largePathFindDataIndex)	parity	parity	98	none	0	0	0				Substantially improved, no regression. `barCreateLarge` now matches upstream `createLarge` field-for-field: backgroundStyle model hoisted, `if (bgPoints)` truthy guard (the old `!bgPoints.isEmpty` extra condition is gone), `incremental = incrementalId` on both paths, silent/z2 ordering, group.add BEFORE useStyle, `style.stroke = null`, ECData.seriesIndex, and the previously missing `if (!seriesModel.get('silent')) el.on('mousedown'|'mousemove', ...)` hit-test wiring plus `progressiveEls` collection. Verified Element.on(event, handler) forwards `context ?? self` (Element.swift:1608), so the shared handler's thisCtx really is the path; largePathFindDataIndex mirrors upstream including the negative-size standardization, with a safe `min(points.count/3, largeDataIndices.count)` bound and `Int(exactly:)` guard replacing JS's harmless out-of-range read. Remaining deltas are non-behavioural: the packed buffers are `[Double]` rather than ContiguousArray/Float32 (the PORT-TODO at :14 is accurate, a perf item), and the progressive overload is only reached from BarView._incrementalRenderLarge, which BarView itself documents as dormant — that gap belongs to BarView, not this file.
B	Sources/EChartsKit/chart/effectScatter/EffectScatterSeries.swift	echarts/src/chart/effectScatter/EffectScatterSeries.ts	parity	parity	100	none	0	0	0				Edit was comment-only (removing the stale 'brushSelector intentionally not restored' PORT-NOTE) and the new comment is TRUE: `brushSelector` at :111 is live, overrides the base `open var brushSelector: BrushSelectorFn?` (model/Series.swift:439) with a matching type, and does `selectors.point(brushItemLayoutAsPoint(data.getItemLayout(dataIndex)))` — upstream's `selectors.point(data.getItemLayout(dataIndex))`. Model body otherwise matches upstream exactly: type/dependencies, hasSymbolVisual = true set in init (base declares it stored), getInitialData with useEncodeDefaulter, and a key-for-key identical defaultOption (z 2, legendHoverLink, effectType ripple, progressive 0, showEffectOn render, clip, rippleEffect 4/2.5/fill/3, universalTransition.divideShape clone, symbolSize 10).
B	Sources/EChartsKit/chart/gauge/Sausage.swift	echarts/src/util/shape/sausage.ts	parity	parity	100	none	0	0	0				Line-by-line match with sausage.ts: SausageShape defaults, the lessThanCircle normalization, both arc branches, the r0!=0 inner arc and the omitted closePath. `Math.max(shape.r0 || 0, 0)` is faithfully reproduced via the explicit NaN->0 coercion. Shape animation keys (cx/cy/r0/r/startAngle/endAngle) cover everything the gauge progress tween touches. No stale markers; the two PORT-NOTEs (file location, PathProps alias) are accurate.
B	Sources/EChartsKit/chart/heatmap/HeatmapSeries.swift	echarts/src/chart/heatmap/HeatmapSeries.ts	parity	parity	100	none	0	0	0				type/dependencies/getInitialData/preventIncremental/defaultOption all match. preventIncremental correctly overrides the base `open func` slot on SeriesModel (not an extension), so Scheduler.restorePipelines dispatches into it — the documented protocol-witness trap is avoided. defaultOption boxes numeric indices as Double (avoids the Int-vs-Double read trap) and tokens.color.primary is inlined as the correct resolved constant #3c3c41. The geo/calendar/matrix PORT-NOTEs describe the render path in HeatmapView, not omissions in this file.
B	Sources/EChartsKit/chart/helper/LargeLineDraw.swift	echarts/src/chart/helper/LargeLineDraw.ts	parity	minor	97	low	0	0	1			Progressive/incremental draws never reset the segment cursor: upstream's `beforeBrush` (which calls reset() to clear _off/notClear when the layer is not content-retained) is not overridden because ZRenderKit's Displayable.beforeBrush is `public` not `open`, so once an incremental pipeline is wired a large-lines path would resume mid-buffer and drop earlier segments.	"buildPath, findDataIndex (including upstream's fixed-first-vertex chord quirk for polylines), contain, the (minX,minY,maxX,maxY)-as-(x,y,w,h) bounding-rect quirk, updateData/_create/_setCommon/_clear and the `dataIndex > 0` tooltip quirk are all faithful. STALE-MARKER: Sources/EChartsKit/chart/helper/LargeLineDraw.swift:47-49 says ""Wiring LargeLineDraw into LinesView is a separate follow-up (LinesView currently keeps only PORT-NOTE deferrals for large mode)"" — LinesView.swift:197-257 in fact constructs and drives LargeLineDraw for the large branch, so the comment is false. The added `i + 1 < points.count` guard in getBoundingRect is a deliberate, documented anti-trap deviation (upstream would produce a NaN rect)."
B	Sources/EChartsKit/chart/lines/LinesSeries.swift	echarts/src/chart/lines/LinesSeries.ts	parity	minor	97	low	0	0	1			"Lines tooltip prints a stray ""-"" value row for coord-only data items: upstream sets noValue via `isNaN(value)`, which is true for the array/object raw value returned by getRawValue for `data: [[[x,y],[x,y]], ...]` or `{coords: [...]}` items; the Swift check only treats nil/NSNull/NaN-Double as no-value, so a non-numeric raw value falls through to makeValueReadable and renders as ""-"" instead of being omitted."	"compatEc2, init/mergeOption flat-coords handling, appendData concat, _getCoordsFromItemModel, getLineCoords(Count), _processFlatCoordsArray (including the offsetCursor prefix view), getInitialData, preventIncremental, getProgressive(Threshold), getZLevelKey and defaultOption are all faithful; the ContiguousArray typed-array mapping and inout `out` fill are sanctioned idioms. The `""large"" IS wired end-to-end` comment at line 569-572 checks out (linesLayout + LinesView + LargeLineDraw). Only the formatTooltip noValue coercion diverges."
B	Sources/EChartsKit/chart/lines/linesVisual.swift	echarts/src/chart/lines/linesVisual.ts	parity	parity	100	none	0	0	0				normalize (scalar -> [a,a]), the four series-level setVisual calls, the per-item dataEach with JS-truthy guards, and the `data.hasItemOption ? dataEach : null` return all match. isTruthy correctly models JS falsiness including Int-boxed zeros.
B	Sources/EChartsKit/chart/pie/labelLayout.swift	echarts/src/chart/pie/labelLayout.ts	parity	parity	100	none	0	0	0				avoidOverlap/adjustSingleSide/recalculateX (ellipse rB derivation, top/bottom semis)/constrainTextWidth (break-overflow branch, forceRecalculate null-width branch)/the linePoints rewrite loop and the whole pieLabelLayout body — including the rotate cascade with JS operator precedence for 'tangential-noflip', the `hasLabelRotate` last-item-wins quirk, select-state x/y accumulation and the labelLine limitTurnAngle/limitSurfaceAngle + anchor stamp — all match. computeLabelGlobalRect correctly delegates to labelLayoutHelper with the baked minMarginForce [nil,0,nil,0] / marginDefault [1,0,1,0]. The setShape read-modify-write PORT-NOTE (preserving `smooth`) is a genuine, correct fix. Only nuance: `avoidLabelOverlap` is tested as `!= false` rather than JS-truthy, which differs only if the option were absent from defaults (pie defaults it to true).
B	Sources/EChartsKit/chart/treemap/treemapAction.swift	echarts/src/chart/treemap/treemapAction.ts	parity	minor	95	low	0	0	1			"treemapRootToNode never communicates roll-up vs drill-down: `payload.other[""direction""]` is written on a value-type Payload copy inside the handler, so the flag never reaches the render pass; upstream reads it back as reRoot.direction both for the zoom animation and for choosing the element's starting rect (TreemapView.ts:1090), so drill-down/roll-up will animate/position identically once TreemapView._doAnimation is ported."	The three noop action registrations (with update:'updateView') and the rootToNode handler are faithful, and the query resolution now goes through model.makeQueryConditionKindA + ecModel.eachComponent (handles numeric/array seriesId forms) instead of a hand-rolled compare — an improvement over a naive port. resetViewRoot(targetInfo.node) is called correctly, so re-rooting itself works. The PORT-TODO at lines 92-101 is accurate (not stale) and TreemapView.swift:228-239 confirms the consumer is deferred.
B	Sources/EChartsKit/chart/treemap/treemapVisual.swift	echarts/src/chart/treemap/treemapVisual.ts	parity	minor	95	low	0	0	2			Integer-typed color modifiers are silently dropped: calculateColor reads colorAlpha/colorSaturation and travelTree reads borderColorSaturation with a bare `as? Double`, so an option written as an Int (e.g. colorSaturation: 1) is ignored and neither modifyHSL nor modifyAlpha runs — the documented Int-vs-Double option-read trap (the file even defines treemapVisualAsDouble but only uses it for visualMin/visualMax). ||| Non-upstream palette fallback can color children differently from ECharts: buildVisualMapping invents a `rangeVisual = {name:'color', range: ecModel.color}` whenever no color range is configured, a branch with no counterpart in treemapVisual.ts; it papers over TreemapSeries.setDefault capturing the palette before the global default merge, so any case where upstream would leave children uncolored (inheriting the parent visual) instead gets palette-distributed colors.	travelTree/buildVisuals/calculateColor/calculateBorderColor/getValueVisualDefine/getRangeVisual/mapVisual and the category-vs-linear mapping construction are otherwise faithful, including the designatedVisualItemStyle reference-aliasing (NSMutableDictionary) that upstream relies on and the NSNull-vs-nil guard in buildVisuals (a genuine, correctly-reasoned fix). The read-modify-write of ensureUniqueItemVisual('style') is behaviourally equivalent since each node owns its dataIndex.
